"gene_id","gene_name","isoform_id","condition_1","condition_2","IF_condition_1","IF_condition_2","dIF","isoform_switch_q_value","direction"
"GEMIN8","GEMIN8","ENST00000380523","Control","FRDA",0,0.1248,0.1248,0.000453029535296048,"Higher in FRDA"
"LPIN1","LPIN1","ENST00000256720","Control","FRDA",0.410966666666667,0.291266666666667,-0.1197,0.000453029535296048,"Higher in Control"
"MOSPD2","MOSPD2","ENST00000380492","Control","FRDA",0.926366666666667,0.716066666666667,-0.2103,0.000453029535296048,"Higher in Control"
"ATF1","ATF1","ENST00000552510","Control","FRDA",0,0.2949,0.2949,0.000488832610125705,"Higher in FRDA"
"DHRS7B","DHRS7B","ENST00000395511","Control","FRDA",0.7427,0.495866666666667,-0.246833333333333,0.000513674166807512,"Higher in Control"
"SPEG","SPEG","ENST00000431523","Control","FRDA",0,0.287866666666667,0.287866666666667,0.000528745071399382,"Higher in FRDA"
"RITA1","RITA1","ENST00000549621","Control","FRDA",0.362333333333333,0.115033333333333,-0.2473,0.000538466574706642,"Higher in Control"
"CLSTN1","CLSTN1","ENST00000435891","Control","FRDA",0.153166666666667,0.0431,-0.110066666666667,0.000545174539869121,"Higher in Control"
"KIDINS220","KIDINS220","ENST00000473731","Control","FRDA",0.408966666666667,0.3014,-0.107566666666667,0.000545948324959104,"Higher in Control"
"KAZN","KAZN","ENST00000503743","Control","FRDA",0.1102,0,-0.1102,0.000565315171550202,"Higher in Control"
"NOMO3","NOMO3","ENST00000574157","Control","FRDA",0.1561,0,-0.1561,0.000565315171550202,"Higher in Control"
"OGDH","OGDH","ENST00000222673","Control","FRDA",0.229066666666667,0.400233333333333,0.171166666666667,0.000598374064937072,"Higher in FRDA"
"MYCBP2","MYCBP2","ENST00000485061","Control","FRDA",0,0.1528,0.1528,0.000614530118900319,"Higher in FRDA"
"CACNA2D1","CACNA2D1","ENST00000464354","Control","FRDA",0,0.347933333333333,0.347933333333333,0.000624879206057587,"Higher in FRDA"
"GTF2E1","GTF2E1","ENST00000469772","Control","FRDA",0.182666666666667,0,-0.182666666666667,0.000683354032379861,"Higher in Control"
"ENSG00000290960.2",NA,"ENST00000533775","Control","FRDA",0.211766666666667,0,-0.211766666666667,0.000701146522020368,"Higher in Control"
