"gene_id","gene_name","isoform_id","condition_1","condition_2","IF_condition_1","IF_condition_2","dIF","isoform_switch_q_value","direction"
"PKIG","PKIG","ENST00000372894","Control","FRDA",0.315066666666667,0.519833333333333,0.204766666666667,0.0226408810648778,"Higher in FRDA"
"PPP3CB-AS1","PPP3CB-AS1","ENST00000847354","Control","FRDA",0.1325,0,-0.1325,0.0227078775936856,"Higher in Control"
"STARD10","STARD10","ENST00000543304","Control","FRDA",0.118533333333333,0.00983333333333333,-0.1087,0.0230167861835842,"Higher in Control"
"GHDC","GHDC","ENST00000414034","Control","FRDA",0.1053,0,-0.1053,0.0230435808534218,"Higher in Control"
"ANXA2R-OT1","ANXA2R-OT1","ENST00000686257","Control","FRDA",0.356633333333333,0.0633666666666667,-0.293266666666667,0.0238415146498469,"Higher in Control"
"RLIG1","RLIG1","ENST00000550333","Control","FRDA",0.191533333333333,0.0106,-0.180933333333333,0.0238774219320686,"Higher in Control"
"CBARP","CBARP","ENST00000590083","Control","FRDA",0.353466666666667,0.178466666666667,-0.175,0.0239896509183737,"Higher in Control"
"ALG10B","ALG10B","ENST00000308742","Control","FRDA",0.991733333333333,0.712533333333333,-0.2792,0.0240426327959253,"Higher in Control"
"MRTFA","MRTFA","ENST00000355630","Control","FRDA",0.525166666666667,0.397433333333333,-0.127733333333333,0.0240426327959253,"Higher in Control"
"MIR181A2HG","MIR181A2HG","ENST00000429139","Control","FRDA",0.8206,0.414166666666667,-0.406433333333333,0.0242869157796809,"Higher in Control"
"NCK1-DT","NCK1-DT","ENST00000762166","Control","FRDA",0,0.1914,0.1914,0.0242990882805077,"Higher in FRDA"
"OSBPL10","OSBPL10","ENST00000467955","Control","FRDA",0,0.104766666666667,0.104766666666667,0.024352574327138,"Higher in FRDA"
"CNST","CNST","ENST00000366511","Control","FRDA",0.134166666666667,0.0293,-0.104866666666667,0.0244619859513881,"Higher in Control"
"CLCN6","CLCN6","ENST00000346436","Control","FRDA",0.636633333333333,0.823933333333333,0.1873,0.0247226138552058,"Higher in FRDA"
"AXL","AXL","ENST00000301178","Control","FRDA",0.620766666666667,0.728333333333333,0.107566666666667,0.0248219441945243,"Higher in FRDA"
"BCR","BCR","ENST00000305877","Control","FRDA",0.537766666666667,0.4334,-0.104366666666667,0.0248219441945243,"Higher in Control"
"FAM182A","FAM182A","ENST00000822640","Control","FRDA",0,0.1086,0.1086,0.0248219441945243,"Higher in FRDA"
"LMNTD2","LMNTD2","ENST00000486629","Control","FRDA",0.400233333333333,0,-0.400233333333333,0.0248219441945243,"Higher in Control"
"RNASET2","RNASET2","ENST00000028008","Control","FRDA",0.455333333333333,0.3018,-0.153533333333333,0.0248219441945243,"Higher in Control"
"FLT1","FLT1","ENST00000615840","Control","FRDA",0.386633333333333,0.5923,0.205666666666667,0.0254764440741632,"Higher in FRDA"
"RBM48","RBM48","ENST00000481551","Control","FRDA",0.742166666666667,0.6133,-0.128866666666667,0.025483580006692,"Higher in Control"
"KNOP1","KNOP1","ENST00000219837","Control","FRDA",0.1383,0.261766666666667,0.123466666666667,0.0256400135374829,"Higher in FRDA"
"TTC7A","TTC7A","ENST00000461601","Control","FRDA",0.1897,0.0137,-0.176,0.0257769866171357,"Higher in Control"
"TDRKH-AS1","TDRKH-AS1","ENST00000389897","Control","FRDA",0.733066666666667,0.0662,-0.666866666666667,0.0259724260279066,"Higher in Control"
"ATF7IP","ATF7IP","ENST00000261168","Control","FRDA",0.4127,0.274733333333333,-0.137966666666667,0.0260959172631728,"Higher in Control"
"ERP44","ERP44","ENST00000262455","Control","FRDA",0.6952,0.585233333333333,-0.109966666666667,0.026824241407259,"Higher in Control"
"MYOM2","MYOM2","ENST00000262113","Control","FRDA",0.523433333333333,0.0947333333333333,-0.4287,0.0270183599326143,"Higher in Control"
"LINC00960","LINC00960","ENST00000662338","Control","FRDA",0,0.152833333333333,0.152833333333333,0.0272591018900126,"Higher in FRDA"
"ITGA7","ITGA7","ENST00000553804","Control","FRDA",0.241833333333333,0.375233333333333,0.1334,0.0274489589433888,"Higher in FRDA"
"OSGEP","OSGEP","ENST00000206542","Control","FRDA",0.476733333333333,0.329133333333333,-0.1476,0.0276304562202063,"Higher in Control"
"DHRS11","DHRS11","ENST00000612538","Control","FRDA",0.00683333333333333,0.267566666666667,0.260733333333333,0.0276574006833411,"Higher in FRDA"
"ENSG00000255508.7",NA,"ENST00000496634","Control","FRDA",0.6932,0.9677,0.2745,0.0278185103896991,"Higher in FRDA"
"HMG20B","HMG20B","ENST00000333651","Control","FRDA",0.754033333333333,0.6463,-0.107733333333333,0.028208524573632,"Higher in Control"
